repeat,mse_OLS,mse_Huber,mse_rho,mae_OLS,mae_Huber,mae_rho
226,4.818242410214845,4.573368702324926,64.26176185042335,1.6196438261780797,1.475113316025963,7.42994803043213
227,4.729164755499072,4.487904862571494,61.419394303341434,1.6221969529869495,1.513040083878441,7.23404389502242
228,5.2965143968302595,4.949267473438962,59.53768822498207,1.6055279178472075,1.531841700386154,7.23964000399201
229,5.174793604752942,4.904795806396645,60.14521349647705,1.6196966267595838,1.5428050829596753,7.231788714345431
230,5.024507650337554,5.076615414644559,62.04439034439419,1.6233455506815817,1.5472645422432292,7.270713722506007
231,5.135521867411629,5.150373484448826,62.7606947821222,1.598089936489337,1.5697518770535572,7.4164295654914305
232,4.96755940324108,4.744219943864956,60.088951033315375,1.6339813633435283,1.5419663854907708,7.2201681719096165
233,5.410327358004922,4.999823732056283,63.77236318921041,1.6428866016759525,1.560296441584662,7.3249238250432676
234,4.8090589794401035,4.870735275386127,61.447860213632545,1.6211958547307188,1.5523936750124114,7.243574345990782
235,5.015210147268437,5.123928310613817,63.891908021060985,1.56910734819557,1.53039090801802,7.403834117706546
236,5.002199699872724,4.740187157955672,59.029385509766676,1.6367149733393864,1.5258137787596415,7.122761343069197
237,5.3234914640181135,5.340645197738308,61.89066777004405,1.6614489601592397,1.6288818451783484,7.331709264188562
238,5.508275320376711,5.38990778162796,62.71383481390912,1.7043425870499467,1.6204937855981991,7.274078356300682
239,4.518996325011143,4.365005350936758,60.48347395632976,1.4979087775933513,1.4306199904651566,7.233573372212376
240,5.039237539724417,4.765174236377447,60.46923647536077,1.6356929533332007,1.5379749559096698,7.24695733986652
241,4.576293168466558,4.5079791975610615,60.51586298677727,1.524391109192837,1.4862007116786073,7.214997192462488
242,4.814634794207569,4.882173486187897,60.60981824972649,1.6109049931859025,1.5377200887962492,7.237413079317366
243,4.915757643062339,4.967512954730449,62.1005032957421,1.6502442686952954,1.5519789734081593,7.305197401269228
244,4.860914320177084,4.840449889902744,62.65837087222221,1.6345277638386218,1.560782121226379,7.35758887770001
245,5.733936783729214,5.747982127899882,63.533818987953566,1.6810294593014914,1.6322183940901258,7.3887699833705645
246,5.172714514046257,5.119326251629944,61.68097105803631,1.6336163919013171,1.5415146970578615,7.261993244563083
247,5.238021705206642,5.0987854046573835,61.030139519138785,1.6463649141379508,1.5548090540996586,7.206310664709458
248,4.575631776867935,4.657470258182504,64.04268913083236,1.5648020116550008,1.5188110006592956,7.38694170517256
249,4.990742986674539,4.804359830614511,62.29727453607078,1.556745978112299,1.4974231723220377,7.302276683633409
250,5.132470616677365,4.863141697931327,61.30708684779445,1.5858703472027802,1.5279921998986579,7.351211143349787
251,5.278935224714491,4.95911609620776,61.46133521466811,1.696323036648303,1.5437994739813818,7.254028048977537
252,5.386873589415236,5.241174311984362,62.286275816062734,1.6569156596479062,1.5773129136321713,7.338166701774309
253,5.4003382283183035,5.270073774304913,62.50830517318385,1.6014968748319878,1.536253621699991,7.31765328990138
254,5.944322705450936,5.866041483471509,64.81521652782527,1.716237808183709,1.6654512391288723,7.469235439419847
255,5.246761331003083,4.99104907367804,60.80818328531229,1.6582254566125416,1.574773620392559,7.2122872860052265
256,5.153137284999369,4.949431460964504,63.88223099443477,1.6679448443326932,1.5653125599309565,7.400986729313711
257,5.584279990136027,5.311210941385678,63.021324254457156,1.6827522457342194,1.6034288474659155,7.38801556008494
258,4.885034717478331,4.8318864537766695,61.26774142567199,1.6158083218773378,1.5043675913910954,7.218625329413876
259,4.6423267890754865,4.59653127041212,60.504723934482186,1.5741076704103647,1.505378389832675,7.253038456304113
260,5.066549992334688,5.071898816568344,64.72231937519057,1.655035996669996,1.5768211391376834,7.433962258123159
261,4.770371544143207,4.779153180913756,59.50550807823619,1.544739290039758,1.5129427478235828,7.222920828591361
262,5.067167347397927,4.76621802081181,62.294447202538805,1.6361452077366632,1.524798208636358,7.298732623835042
263,4.795686162651017,4.520022025021858,61.16937954676707,1.6015264094983384,1.4955749210656022,7.22981528333215
